user id,gender,age,occupation,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,unknown count,Action count,Adventure count,Animation count,Children's count,Comedy count,Crime count,Documentary count,Drama count,Fantasy count,Film-Noir count,Horror count,Musical count,Mystery count,Romance count,Sci-Fi count,Thriller count,War count,Western count
689,M,25,other,0,0,0,3.0,3.0,2.0,0,0,5.0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0
690,M,35,salesman,0,3.0,0,4.0,4.0,3.6666666666666665,0,0,3.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0
691,M,34,educator,0,4.0,4.0,5.0,3.5,3.5,4.0,0,3.0,0,0,0,0,0,4.0,4.0,0,4.0,0,0,1,1,1,2,2,1,0,2,0,0,0,0,0,1,1,0,1,0
692,M,34,engineer,0,0,0,4.0,4.0,3.3333333333333335,3.0,0,3.0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,0,1,0,0,0,0
693,F,43,healthcare,0,0,0,0,0,0,4.0,0,3.5,0,0,0,0,0,0,4.0,4.0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,2,0,0
694,M,60,programmer,0,5.0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,3.0,5.0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0
695,M,26,writer,0,4.0,0,0,0,5.0,0,0,5.0,0,0,0,0,4.0,5.0,2.5,2.5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,2,2,0,0
696,M,55,other,0,4.0,0,0,0,0,0,0,4.666666666666667,0,0,4.0,0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0
697,M,25,other,0,0,0,5.0,5.0,4.0,0,0,4.5,0,0,0,0,0,0,5.0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0
698,F,28,programmer,0,1.0,0,4.0,4.0,4.0,0,0,2.6666666666666665,0,0,0,0,0,0,0,0,2.5,0,0,1,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,2,0
699,M,44,other,0,0,0,3.0,3.0,3.0,0,0,2.0,0,0,0,0,0,0,2.0,3.0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0
700,M,17,student,0,4.0,5.0,0,0,0,3.0,4.0,3.0,0,0,0,0,0,5.0,5.0,3.0,5.0,0,0,2,1,0,0,0,1,1,2,0,0,0,0,0,1,1,1,1,0
701,F,51,librarian,0,5.0,5.0,4.0,4.0,4.0,5.0,0,5.0,0,0,0,0,0,5.0,5.0,5.0,5.0,0,0,1,1,1,1,1,1,0,2,0,0,0,0,0,1,1,1,1,0
702,M,37,other,0,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
703,M,26,educator,0,0,0,4.0,4.0,4.0,0,0,3.6666666666666665,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0
704,F,51,librarian,0,3.5,5.0,0,0,0,0,0,2.6666666666666665,0,0,0,0,0,4.0,5.0,0,3.5,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,2,1,0,2,0
705,F,21,student,0,3.0,3.0,5.0,4.0,4.0,0,0,3.0,0,0,0,0,0,0,0,3.0,0,0,0,1,1,1,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0
706,M,23,student,0,3.0,3.0,4.0,4.0,4.0,3.0,0,3.0,0,0,0,0,0,0,3.0,0,0,0,0,1,1,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0
707,F,56,librarian,0,3.0,0,0,5.0,4.0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0
708,F,26,homemaker,0,1.0,1.0,5.0,5.0,3.0,0,0,2.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1,1,1,1,2,0,0,2,0,0,0,1,0,0,0,1,0,0
709,M,21,other,0,3.5,4.0,4.0,4.0,3.5,4.0,0,3.5,0,0,0,0,0,0,0,4.0,0,0,0,2,1,1,1,2,1,0,2,0,0,0,0,0,0,0,2,0,0
710,M,19,student,0,3.0,0,4.0,4.0,4.0,4.0,0,4.0,0,0,0,0,0,0,0,4.5,3.0,0,0,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,2,1,0
711,F,22,student,0,4.0,0,0,5.0,5.0,0,0,4.666666666666667,0,0,0,0,0,5.0,0,0,4.5,0,0,1,0,0,1,2,0,0,3,0,0,0,0,0,1,0,0,2,0
712,F,22,student,0,4.0,0,0,0,3.6666666666666665,0,0,4.0,0,0,0,0,0,0,4.0,4.0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0
713,F,42,other,0,0,0,0,0,4.0,0,0,3.0,0,0,0,0,0,3.0,2.0,2.0,3.0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,1,1,1,0
714,M,26,engineer,0,0,0,3.0,3.0,3.0,0,0,3.5,0,0,0,0,0,0,4.0,5.0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0
715,M,21,technician,0,3.5,3.0,5.0,5.0,4.5,0,0,3.5,0,0,0,0,0,0,3.0,3.0,0,0,0,2,1,1,1,2,0,0,2,0,0,0,0,0,0,1,1,0,0
716,F,36,administrator,0,2.0,0,5.0,5.0,3.0,4.0,0,2.0,0,0,0,0,0,0,0,4.0,0,0,0,1,0,1,1,3,1,0,1,0,0,0,0,0,0,0,1,0,0
717,M,24,technician,0,3.0,3.0,0,0,5.0,2.0,0,4.0,0,0,0,0,0,4.0,4.0,0,4.0,0,0,2,2,0,0,1,1,0,1,0,0,0,0,0,1,2,0,1,0
718,M,42,technician,0,4.0,4.0,0,0,4.0,0,0,5.0,0,0,0,0,0,4.0,4.0,4.0,4.0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0
719,F,37,other,0,2.0,2.0,0,0,0,0,0,3.0,0,0,0,0,0,2.0,2.0,3.0,2.0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,2,1,1,0
720,F,49,administrator,0,0,0,0,0,4.0,0,0,4.0,0,0,0,0,0,4.0,4.0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,1,0,0,0
721,F,24,entertainment,0,5.0,0,5.0,4.5,4.5,0,0,4.333333333333333,0,0,0,0,0,0,0,0,5.0,0,0,1,0,1,2,2,0,0,3,0,0,0,0,0,0,0,0,1,0
722,F,50,homemaker,0,0,0,0,0,3.0,4.0,0,4.0,0,0,0,0,0,0,4.0,4.0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,1,1,0,0
723,M,26,executive,0,3.5,4.0,3.0,3.0,3.0,0,0,3.0,0,0,0,0,0,4.0,4.0,3.0,4.0,0,0,2,1,1,1,1,0,0,2,0,0,0,0,0,1,1,1,1,0
724,M,31,executive,0,2.0,0,0,2.0,1.5,0,0,3.0,0,0,0,0,0,0,4.0,2.0,2.0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,1,1,1,0
725,M,21,student,0,0,0,0,0,0,5.0,0,4.5,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0
726,F,25,administrator,0,1.0,1.0,4.0,4.0,3.3333333333333335,2.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0
727,M,25,student,0,4.0,4.0,3.0,3.0,3.0,3.0,0,2.5,0,0,0,0,0,0,2.0,3.5,0,0,0,1,1,1,1,1,1,0,2,0,0,0,0,0,0,1,2,0,0
728,M,58,executive,0,0,0,0,0,4.0,5.0,0,4.5,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,0
729,M,19,student,0,4.0,0,0,0,2.0,0,0,4.0,0,0,2.0,0,0,0,0,3.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0
730,F,31,scientist,0,4.0,4.0,4.0,4.0,4.0,0,0,4.0,0,0,0,0,0,4.0,4.0,0,4.0,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,1,2,0,1,0
731,F,41,educator,0,0,0,2.0,2.0,2.0,0,0,3.0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,1,2,2,0,0,3,0,0,0,0,0,1,0,0,0,0
732,F,28,other,0,4.0,0,0,5.0,5.0,0,0,4.5,0,0,0,0,0,5.0,0,4.0,4.5,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,1,0,1,2,0
733,F,44,other,0,0,0,2.0,2.0,2.0,0,0,3.0,0,0,0,0,0,0,3.0,0,3.0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,1,0,1,0
734,F,25,other,0,3.6666666666666665,4.0,0,0,0,0,0,3.6666666666666665,0,0,0,0,0,4.0,4.0,4.0,3.5,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,1,1,1,2,0
735,F,29,healthcare,0,0,0,4.0,4.0,4.0,0,0,3.5,0,0,0,0,0,0,3.0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0
736,F,48,writer,0,3.0,2.5,0,0,0,4.0,0,4.0,0,0,0,0,0,3.0,2.5,0,2.5,0,0,3,2,0,0,0,1,0,2,0,0,0,0,0,3,2,0,2,0
737,M,30,programmer,0,4.0,0,0,0,0,3.5,4.0,4.0,0,0,0,0,0,0,0,3.5,4.0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,1,0
738,M,35,technician,0,3.5,3.0,5.0,5.0,4.5,0,0,4.0,0,0,0,0,0,0,4.0,3.0,0,0,0,2,1,1,1,2,0,0,2,0,0,0,0,0,0,1,1,0,0
739,M,35,technician,0,4.5,4.0,0,0,0,2.5,0,3.3333333333333335,0,0,0,0,0,2.5,4.0,1.0,4.5,0,0,2,1,0,0,0,2,0,3,0,0,0,0,0,2,1,1,2,0
740,F,25,educator,0,2.0,2.0,0,0,4.0,0,0,3.0,0,0,0,0,0,0,2.5,0,2.0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,2,0,1,0
741,M,25,writer,0,2.0,0,0,0,2.0,2.5,0,3.3333333333333335,0,0,2.0,0,0,0,3.0,2.5,0,0,0,1,0,0,0,1,2,0,3,0,0,1,0,0,0,1,2,0,0
742,M,35,student,0,0,0,4.0,4.0,4.0,0,0,4.0,0,0,0,0,0,5.0,3.0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,1,1,0,0,0
743,M,31,programmer,0,3.0,3.0,0,0,0,5.0,0,4.333333333333333,0,0,0,0,0,3.0,3.0,5.0,3.0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,1,1,1,1,0
744,M,35,marketing,0,3.0,0,4.0,4.0,4.0,0,0,3.3333333333333335,0,0,0,0,0,0,0,3.5,0,0,0,1,0,1,1,1,0,0,3,0,0,0,0,0,0,0,2,0,0
745,M,42,writer,0,0,0,2.0,3.0,3.0,0,0,4.0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,2,2,0,0,3,0,0,0,0,0,0,1,0,0,0
746,M,25,engineer,0,3.5,3.0,4.0,4.0,4.0,0,0,4.0,0,0,0,0,0,0,0,3.0,4.0,0,0,2,1,1,2,2,0,0,2,0,0,0,0,0,0,0,1,1,0
747,M,19,other,0,4.0,0,5.0,5.0,4.5,0,0,4.0,0,0,0,0,0,0,4.0,2.0,0,0,0,1,0,1,1,2,0,0,2,0,0,0,0,0,0,1,1,0,0
748,M,28,administrator,0,4.0,0,4.0,4.0,4.0,0,0,4.0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,1,2,3,0,0,3,0,0,0,0,0,0,1,0,0,0
749,M,33,other,0,4.0,4.0,4.0,4.0,4.0,0,0,3.5,0,0,0,0,0,0,0,4.0,0,0,0,2,1,1,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0
750,M,28,administrator,0,3.0,0,0,0,4.0,0,0,3.3333333333333335,0,0,0,0,0,0,3.5,3.5,3.0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,2,2,1,0
751,F,24,other,0,4.0,4.0,3.0,3.0,3.0,0,0,3.0,0,0,0,0,0,0,3.0,3.5,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,2,0,0
752,M,60,retired,0,3.0,0,0,5.0,5.0,0,0,2.5,0,0,0,0,3.0,2.0,3.0,3.0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,1,1,2,1,0,0
753,M,56,salesman,0,4.0,4.0,0,0,0,0,0,3.3333333333333335,0,0,0,0,0,4.0,4.0,2.0,4.0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,1,1,1,2,0
754,F,59,librarian,0,3.0,3.0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,3.0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
755,F,44,educator,0,4.0,0,0,3.0,3.0,0,0,4.5,0,0,0,0,0,0,3.5,3.0,4.0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,2,2,1,0
756,F,30,none,0,0,0,4.0,4.0,4.0,0,0,3.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0
757,M,26,student,0,4.0,3.0,4.0,4.0,4.5,0,0,4.5,0,0,0,0,0,0,4.0,3.0,0,0,0,2,1,1,1,2,0,0,2,0,0,0,0,0,0,1,1,0,0
758,M,27,student,0,4.0,0,0,5.0,4.5,0,0,4.0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,0,1,2,0,0,4,0,0,0,0,0,0,1,0,0,0
759,F,20,student,0,4.0,4.0,5.0,5.0,5.0,3.0,0,0,0,0,0,0,0,4.0,4.0,5.0,4.0,0,0,3,3,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0
760,F,35,other,0,3.0,3.0,0,0,2.0,0,0,2.0,0,0,0,0,0,2.5,3.0,0,3.0,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,2,1,0,1,0
761,M,17,student,0,0,0,1.0,1.0,1.0,0,0,3.6666666666666665,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0
762,M,32,administrator,0,5.0,5.0,0,0,2.6666666666666665,0,0,3.0,0,0,0,0,0,3.3333333333333335,0,0,0,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,3,0,0,0,0
763,M,27,scientist,0,5.0,0,4.0,4.0,4.5,4.0,0,4.5,0,0,0,0,0,0,0,4.0,0,0,0,1,0,1,1,2,2,0,2,0,0,0,0,0,0,0,2,0,0
764,F,27,educator,0,3.0,3.0,4.0,4.0,3.5,0,0,3.5,0,0,0,0,0,0,4.0,3.0,0,0,0,2,1,1,1,2,0,0,2,0,0,0,0,0,0,1,1,0,0
765,M,31,student,0,0,0,0,0,4.0,0,0,3.6666666666666665,0,0,0,0,0,5.0,0,0,4.0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,1,0
766,M,42,other,0,4.0,0,0,5.0,5.0,0,0,4.25,0,0,0,0,0,0,0,4.5,3.0,0,0,2,0,0,1,1,0,0,4,0,0,0,0,0,0,0,2,1,0
767,M,70,engineer,0,4.0,0,5.0,5.0,5.0,4.0,0,4.0,0,0,0,0,0,0,0,4.0,4.0,0,0,2,0,1,1,1,1,0,3,0,0,0,0,0,0,0,1,1,0
768,M,29,administrator,0,0,0,5.0,5.0,5.0,0,0,4.0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,1,0,0,0,0
769,M,39,executive,0,0,0,4.0,4.0,4.333333333333333,0,0,3.0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0
770,M,28,student,0,0,0,5.0,5.0,5.0,0,0,5.0,0,0,0,0,0,5.0,5.0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,1,1,0,0,0
771,M,26,student,0,1.0,0,5.0,5.0,3.6666666666666665,0,0,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0
772,M,50,writer,0,5.0,0,0,2.0,2.0,0,0,5.0,0,0,0,0,0,0,4.5,4.5,5.0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,2,2,1,0
773,M,20,student,0,3.0,3.0,3.0,3.0,3.0,0,0,2.5,0,0,0,0,0,0,2.0,3.0,0,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0
774,M,30,student,0,1.5,1.0,0,1.0,1.5,0,0,1.6666666666666667,0,0,0,0,0,0,2.0,1.0,0,0,0,2,1,0,1,2,0,0,3,0,0,0,0,0,0,1,1,0,0
775,M,46,executive,0,3.0,0,0,0,4.0,0,0,3.5,0,0,0,0,0,0,4.0,3.5,3.0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,2,2,1,0
776,M,30,librarian,0,4.0,3.0,0,0,3.0,4.0,0,4.333333333333333,0,0,0,3.0,0,0,4.0,3.5,5.0,0,0,2,1,0,0,1,1,0,3,0,0,0,1,0,0,1,2,1,0
777,M,63,programmer,0,0,0,4.0,4.0,4.5,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0
778,M,34,student,0,4.0,0,0,1.0,1.0,5.0,0,3.0,0,0,0,0,0,0,4.0,4.5,0,0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,0,1,2,0,0
779,M,31,student,0,5.0,5.0,4.0,4.0,4.5,0,0,3.5,0,0,0,5.0,0,0,3.0,5.0,0,0,0,1,1,1,1,2,0,0,2,0,0,0,1,0,0,1,1,0,0
780,M,49,programmer,0,4.25,5.0,0,0,3.0,0,0,4.0,0,0,0,0,0,5.0,5.0,5.0,4.5,0,0,4,1,0,0,1,0,0,3,0,0,0,0,0,1,1,1,2,0
781,M,20,student,0,5.0,5.0,0,0,3.0,3.0,0,3.5,0,0,0,0,0,4.0,5.0,0,4.0,0,0,1,1,0,0,1,1,0,2,0,0,0,0,0,2,1,0,2,0
782,F,21,artist,0,3.3333333333333335,3.0,0,3.0,3.0,4.0,0,4.0,0,0,0,0,0,3.0,3.0,0,3.0,0,0,3,2,0,1,1,1,0,1,0,0,0,0,0,2,2,0,2,0
783,M,30,marketing,0,4.0,0,0,0,4.0,0,0,4.0,0,0,0,0,4.0,0,4.0,4.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,3,2,0,0
784,M,47,administrator,0,4.0,0,0,0,5.0,0,0,4.0,0,0,0,0,4.0,3.0,4.5,4.0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,1,2,1,0,0
785,M,32,engineer,0,4.5,5.0,4.0,4.0,4.0,4.0,0,4.0,0,0,0,0,0,5.0,5.0,4.0,4.5,0,0,2,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,2,0
786,F,36,engineer,0,4.0,0,4.0,4.0,4.0,0,0,4.666666666666667,0,0,0,0,0,0,5.0,0,0,0,0,1,0,1,1,2,0,0,3,0,0,0,0,0,0,1,0,0,0
787,F,18,student,0,3.0,0,0,4.0,4.0,0,0,4.0,0,0,0,0,0,4.0,5.0,3.0,3.0,0,0,1,0,0,1,1,0,0,3,0,0,0,0,0,1,1,1,1,0
788,M,51,administrator,0,3.0,0,3.0,3.0,3.0,0,0,3.6666666666666665,0,0,0,0,0,0,4.0,0,0,0,0,1,0,1,1,2,0,0,3,0,0,0,0,0,0,1,0,0,0
789,M,29,other,0,5.0,5.0,3.0,3.0,3.5,0,0,4.5,0,0,0,0,0,5.0,5.0,0,5.0,0,0,1,1,1,1,2,0,0,2,0,0,0,0,0,1,1,0,1,0
790,M,27,technician,0,3.0,3.0,3.0,3.0,3.0,0,0,3.5,0,0,0,0,0,0,4.0,3.0,0,0,0,2,1,1,1,2,0,0,2,0,0,0,0,0,0,1,1,0,0
791,M,31,educator,0,4.666666666666667,5.0,0,0,0,0,0,4.5,0,0,0,0,0,5.0,5.0,4.0,4.666666666666667,0,0,3,2,0,0,0,0,0,2,0,0,0,0,0,2,2,1,3,0
792,M,40,programmer,0,0,0,4.0,4.0,4.0,0,0,3.5,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0
793,M,22,student,0,0,0,4.0,4.0,4.0,0,0,3.0,0,0,0,0,0,0,3.0,4.0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0
794,M,32,educator,0,0,0,4.0,4.0,4.0,0,0,4.5,0,0,0,0,0,5.0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0
795,M,30,programmer,0,3.5,3.0,4.0,4.0,4.0,0,0,4.0,0,0,0,0,0,0,0,2.5,0,0,0,2,1,1,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0
796,F,32,writer,0,5.0,5.0,2.0,2.0,3.5,4.0,0,4.5,0,0,0,0,0,0,0,4.5,0,0,0,2,1,1,1,2,1,0,2,0,0,0,0,0,0,0,2,0,0
797,F,44,other,0,4.666666666666667,5.0,0,2.0,2.0,4.0,0,4.0,0,0,0,0,0,5.0,5.0,0,5.0,0,0,3,2,0,1,1,1,0,1,0,0,0,0,0,2,2,0,2,0
798,F,40,writer,0,4.0,4.0,4.0,4.0,4.0,0,0,3.0,0,0,0,0,0,2.0,0,4.0,0,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,1,0,1,0,0
799,F,49,administrator,0,4.333333333333333,4.5,0,0,4.5,4.0,0,4.0,0,0,0,0,0,4.5,4.0,0,4.0,0,0,3,2,0,0,2,1,0,2,0,0,0,0,0,2,1,0,1,0
800,M,25,programmer,0,4.0,4.0,4.0,4.0,4.0,0,0,4.0,0,0,0,0,0,4.0,4.0,0,4.0,0,0,1,1,1,1,2,0,0,1,0,0,0,0,0,1,1,0,1,0
801,M,22,writer,0,4.0,5.0,0,3.0,3.0,0,0,4.0,0,0,0,0,0,5.0,5.0,3.0,4.0,0,0,2,1,0,1,1,0,0,2,0,0,0,0,0,1,1,1,2,0
802,M,35,administrator,0,4.0,0,0,0,0,3.0,0,4.0,0,0,0,0,0,0,5.0,4.0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,1,2,0,0
803,M,70,administrator,0,4.0,0,0,1.5,2.6666666666666665,0,0,4.0,0,0,0,0,0,0,0,4.0,4.0,0,0,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,1,1,0
804,M,39,educator,0,4.0,4.0,5.0,5.0,4.5,0,0,4.0,0,0,0,0,0,0,4.0,4.0,0,0,0,2,1,1,1,2,0,0,2,0,0,0,0,0,0,1,1,0,0
805,F,27,other,0,2.0,0,4.0,4.0,3.0,4.0,0,3.6666666666666665,0,0,0,0,0,0,5.0,4.0,0,0,0,1,0,1,1,2,1,0,3,0,0,0,0,0,0,1,1,0,0
806,M,27,marketing,0,3.0,3.0,4.0,4.0,4.0,0,0,2.0,0,0,0,0,0,0,0,2.5,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0
807,F,41,healthcare,0,4.0,4.0,4.0,4.0,4.0,0,0,4.0,0,0,0,4.0,0,0,0,4.0,0,0,0,2,2,1,2,3,0,0,1,0,0,0,1,0,0,0,2,0,0
808,M,45,salesman,0,4.0,0,0,0,0,0,0,4.333333333333333,0,0,0,0,0,0,4.5,4.333333333333333,4.0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,1,0
809,F,50,marketing,0,3.0,0,0,0,0,0,0,3.75,0,0,0,0,0,4.0,3.0,3.0,3.5,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,1,2,0
810,F,55,other,0,0,0,0,4.0,4.5,0,0,4.0,0,0,3.0,0,0,4.0,0,3.0,4.0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,0,1,1,0
811,F,40,educator,0,0,0,0,3.0,3.0,0,0,4.0,0,0,0,2.0,0,5.0,5.0,0,5.0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,0,1,1,0,1,0
812,M,22,technician,0,2.0,0,0,1.0,1.0,0,0,2.0,0,0,4.0,0,0,2.0,0,3.0,2.0,0,0,1,0,0,1,1,0,0,2,0,0,1,0,0,1,0,2,2,0
813,F,14,student,0,3.0,0,0,2.5,2.5,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
814,M,30,other,0,3.5,0,0,0,3.0,3.0,0,3.5,0,0,3.0,0,0,0,4.0,3.3333333333333335,0,0,0,2,0,0,0,1,2,0,2,0,0,1,0,0,0,1,3,0,0
815,M,32,other,0,3.0,3.0,5.0,5.0,5.0,0,0,4.0,0,0,0,0,0,0,4.0,3.0,0,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0
816,M,34,other,0,3.0,0,0,3.0,3.0,0,0,3.0,0,0,0,0,3.0,0,3.0,3.0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,1,0,2,1,0,0
817,M,19,student,0,0,0,4.0,4.0,4.0,0,0,3.3333333333333335,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0
818,M,28,librarian,0,4.0,4.0,0,0,3.0,0,0,4.0,0,0,0,0,0,0,4.0,4.0,4.0,0,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,2,1,2,0
819,M,59,administrator,0,4.5,0,0,0,4.0,4.0,0,4.0,0,0,0,0,0,4.0,0,5.0,0,4.0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1
820,M,22,student,0,2.0,2.0,0,0,0,0,0,3.5,0,0,0,0,0,4.0,2.6666666666666665,3.0,3.0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,3,1,2,0
821,M,37,engineer,0,5.0,0,5.0,5.0,5.0,0,0,4.666666666666667,0,0,0,0,0,4.0,0,0,5.0,0,0,1,0,1,1,1,0,0,3,0,0,0,0,0,1,0,0,1,0
822,F,29,librarian,0,0,0,4.0,3.6666666666666665,3.3333333333333335,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0
823,M,27,artist,0,5.0,0,4.0,4.5,4.666666666666667,0,0,5.0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,1,2,3,0,0,3,0,0,0,0,0,0,1,0,0,0
824,M,31,other,0,2.0,0,0,2.5,2.5,0,0,3.0,0,0,0,0,0,4.0,0,2.0,2.0,0,0,1,0,0,2,2,0,0,2,0,0,0,0,0,1,0,1,1,0
825,M,44,engineer,0,0,0,0,0,0,5.0,0,3.6666666666666665,0,0,0,0,0,3.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,1,1,0,0
